fr_number,v_id,v_bbox,lp_bbox,lp_bbox_score,lp,lp_score
448,341,241.52399420805378 539.8394451751756 582.2728423712349 822.8568557480714,354.1627197265625 728.6243896484375 445.6953125 763.203125,0.4022864103317261,LISZZC,0.3694465600981872
449,341,241.41763274876453 540.3970061736865 581.9132243717783 823.3790009818675,355.4983215332031 729.9837036132812 449.4729919433594 765.8863525390625,0.38265112042427063,LUSZZC,0.19315813659347322
450,341,241.4271399589059 540.589722001778 581.7315310268334 823.551464499129,355.5003662109375 729.9806518554688 449.5469665527344 765.9247436523438,0.3835325837135315,LUSZZC,0.19315813659347322
451,341,239.29276234035075 542.9931414089367 578.6370427675618 827.5890320372141,356.36871337890625 734.3600463867188 451.8233337402344 769.3526611328125,0.4048405885696411,LSZZC,0.34894842016024624
452,341,238.6343811755554 543.5137494582567 577.2386076544487 829.3462511680062,356.4145812988281 734.4823608398438 451.8382263183594 769.3641967773438,0.4044421911239624,LSZZC,0.27108138543720767
453,341,238.27177207614076 544.2789668898379 576.2963430815955 830.8033737542657,352.134033203125 736.3094482421875 445.0490417480469 768.1301879882812,0.41876307129859924,LIISZZC,0.3186535345809131
454,341,238.27602278972174 544.3691971011649 575.8831813936578 831.4318247384292,352.17132568359375 736.3123168945312 445.01025390625 768.1336669921875,0.41961032152175903,LIISZZC,0.2978680142115923
455,341,237.30557480541106 544.9796518644575 574.778990939397 832.7117052437143,356.7194519042969 735.8828125 446.9095458984375 771.707763671875,0.44513580203056335,LWSZZC,0.3730017163002307
456,341,236.96027568103406 545.0344219788622 574.3944209610839 833.2585011570625,356.70770263671875 735.8357543945312 446.8009338378906 771.7177734375,0.44406819343566895,LHC,0.1405369149207382
457,341,235.93461887300367 546.6779041498937 573.4359717508175 834.9948268813332,345.9275817871094 738.2782592773438 451.94415283203125 771.3477172851562,0.3195807635784149,E,0.6580087303575652
458,341,235.6213838040819 547.2129653147298 573.1498028140367 835.6315920874375,346.1130065917969 738.29541015625 451.8761901855469 771.3580932617188,0.32029786705970764,LMSZZC,0.4344239065164663
459,341,235.63110287136487 549.4148168999524 573.0316278164779 837.9619550482079,355.098388671875 739.384521484375 453.8195495605469 777.5196533203125,0.4456879794597626,LWSZZC,0.7317604278578528
460,341,235.7141271192408 550.2795425967508 573.0108140136449 838.947327612995,355.0832214355469 739.4038696289062 453.87469482421875 777.5467529296875,0.44865506887435913,LWSZZC,0.6032746655440456
461,341,235.0326762861908 551.436847541601 572.0819165898381 840.4098265795288,349.9621887207031 739.7484741210938 449.6695251464844 776.2546997070312,0.4734540581703186,LISZZC,0.20258462168606567
462,341,234.84968873544017 551.8147662779047 571.7150073295048 841.025090709893,350.1486511230469 739.7276611328125 449.6697998046875 776.2468872070312,0.47333577275276184,LILISZZC,0.1395861303361873
463,341,233.77905412228307 553.3070293112706 570.4846448666726 843.2309737490724,352.5111999511719 744.82373046875 447.69140625 779.830810546875,0.4686633348464966,ZC,0.45643211304814363
464,341,233.4440589886152 553.6893452638287 569.951947544599 844.1320263985456,352.5262756347656 744.8284301757812 447.7038269042969 779.827392578125,0.46916645765304565,ZC,0.45643211304814363
465,341,233.9856363326705 554.2248036112392 570.2133391775925 846.5251041469496,344.2283935546875 745.4163818359375 444.6601867675781 781.46142578125,0.3202029764652252,LWSZZC,0.37034410403670415
466,341,234.28484910812583 554.0098458888003 570.3207939970567 847.662319122172,344.2679138183594 745.4340209960938 444.76580810546875 781.5245361328125,0.3207944929599762,LWSZZC,0.6383004919241844
467,341,234.34859281065343 554.4399655809714 570.8269383874922 848.6134235764318,342.10400390625 749.3984985351562 442.4175109863281 785.2651977539062,0.32291555404663086,LISZZC,0.4720884712615808
468,341,234.30078183110786 554.4925623049724 571.1049597801696 849.0510225154057,342.10565185546875 749.4024047851562 442.4250793457031 785.2489624023438,0.322020560503006,LISZZC,0.4720884712615808
469,341,232.6956702065187 557.1020452383228 569.7941988110726 851.0098507999004,350.2854919433594 754.0967407226562 443.5923156738281 786.4522094726562,0.2641555070877075,LMSZZC,0.4119605565461629
470,341,232.07005763805685 558.1516184340526 569.3605589891232 851.5759134436137,350.2845764160156 754.0506591796875 443.6223449707031 786.4931030273438,0.265963613986969,WSZZC,0.27210703819864546
471,341,230.9962102976527 559.1786223961105 568.4672166521005 852.4396508785053,343.8597106933594 756.3282470703125 442.8001403808594 789.5838012695312,0.3765317499637604,LWISZZC,0.1884969583834948
472,341,230.55866175655456 559.532494903977 568.1982471970309 852.7628423196567,343.8074645996094 756.3485717773438 442.8297119140625 789.5762939453125,0.3771807849407196,LWISZZC,0.1884969583834948
473,341,229.56831600142255 560.5658868125762 567.5908797751658 853.6292453215873,350.8971252441406 756.8836059570312 442.9456787109375 790.3984985351562,0.47019100189208984,LIISZZC,0.21404749472043216
474,341,229.09392916276187 560.9042858372172 567.342351610363 853.8022868676444,350.8718566894531 756.8861694335938 442.95184326171875 790.4131469726562,0.47027069330215454,LIISZZC,0.21404749472043216
475,341,229.02496387925058 561.8933683261006 567.7431586277709 855.4716598440597,338.7337341308594 756.9724731445312 442.1954650878906 793.3939208984375,0.4191344976425171,LSZZC,0.5197076060446016
476,341,228.93611881481502 562.1234806700602 567.9787559043871 856.1598164307838,338.8664855957031 756.966796875 442.1900939941406 793.3748168945312,0.41851678490638733,LWISZZC,0.4979173848802385
477,341,227.4160294632669 562.5555286299002 566.4225272663726 857.7980194249071,345.411376953125 759.5518188476562 439.3079833984375 797.0753173828125,0.5250748991966248,LMISZZC,0.37477837121561053
478,341,226.9447948488192 562.5191284305023 565.984351952025 858.6274777027414,345.4302978515625 759.5751342773438 439.3417663574219 797.0783081054688,0.5271317958831787,LMISZZC,0.39317085438059457
479,341,225.95992058758338 563.4609039794166 565.268041036256 860.328528074705,341.8404541015625 761.8406372070312 433.0639953613281 796.64990234375,0.45644599199295044,LISZZC,0.30960787332460143
480,341,225.58794789499663 563.6346813372315 565.0647799747762 861.0011072716579,341.8307800292969 761.9136962890625 433.0718994140625 796.5027465820312,0.45376458764076233,LHISZZC,0.49103940313128486
481,341,225.38766005370385 565.6026005025855 565.754853198288 863.1016767097018,342.0271301269531 765.86767578125 439.10888671875 800.607666015625,0.5063567161560059,LS,0.6659287466201163
482,341,225.13810774144395 566.2859345681969 566.0816367053385 863.8824463947661,342.03729248046875 765.869873046875 439.0851135253906 800.6006469726562,0.5067129731178284,LS,0.6659287466201163
483,341,224.11194622763455 568.5539083215507 564.9858295190083 866.8180754046533,334.3744201660156 769.2864990234375 427.1171875 803.0638427734375,0.35623273253440857,LMISZZC,0.7203522723765112
484,341,223.73924356397512 569.2678598850978 564.5643016906431 867.9985359039836,334.3943786621094 769.2999267578125 427.103271484375 803.0863647460938,0.3555121123790741,LMISZZC,0.7203522723765112
485,341,223.07921107584048 570.2357504752512 563.7976367281755 869.2878919943056,339.7121276855469 772.64208984375 443.9683837890625 808.2437133789062,0.3647819757461548,LISZZC,0.5034141925761988
486,341,222.84369147897476 570.5374860159618 563.4818336024756 869.8060017183482,339.72412109375 772.6580810546875 444.0008544921875 808.2531127929688,0.3650018870830536,LISZZC,0.5034141925761988
487,341,221.46043625435013 573.3695556307277 563.2933261408278 872.0245174067147,339.69195556640625 774.9500122070312 440.7257080078125 808.920654296875,0.35188090801239014,LHSZZC,0.32718802321579615
488,341,220.76441678044245 574.4983837337822 563.458570872501 872.7100986176979,339.6970520019531 774.9349975585938 440.6218566894531 808.9465942382812,0.35217025876045227,LHSZZC,0.32718802321579615
489,341,218.84243014492066 576.2992370581975 561.8224464362899 874.6063940920977,338.194580078125 777.3853149414062 438.98291015625 808.563232421875,0.44142863154411316,WISZZC,0.5111827329129901
490,341,218.06680314380606 576.9166918126116 561.2808760076229 875.3202107211866,338.1911315917969 777.3824462890625 439.0113525390625 808.5916137695312,0.44105178117752075,WISZZC,0.5347895569950223
491,341,217.6635578512141 577.5467119067162 561.1434479591143 875.7341093093075,334.3100891113281 778.3013916015625 430.9961242675781 808.5818481445312,0.44597625732421875,LWISZZC,0.7493367965432651
492,341,217.4710256011017 577.7855205705891 561.1486236600258 875.8100764476774,334.3218688964844 778.3026123046875 431.05767822265625 808.594970703125,0.44602149724960327,LWISZZC,0.5886105855916127
493,341,217.69121126635997 579.5562627661951 561.4603847117937 877.2864619546225,332.5153503417969 780.12939453125 435.0617980957031 817.535888671875,0.5239691734313965,LWSZZC,0.603908641829069
494,341,217.76622184967474 580.2351017640116 561.6099565055146 877.7659069882394,332.5227966308594 780.135986328125 435.1590270996094 817.5700073242188,0.5242477059364319,LWSZZC,0.603908641829069
495,341,216.69145767578502 581.5386630357493 560.8802774646471 879.6514903262034,334.7017822265625 782.6292114257812 424.8014221191406 817.2786254882812,0.4707634747028351,"L""ZZC",0.34107036889360387
496,341,216.25435751473518 581.8877389065447 560.6791434249548 880.442305528718,334.69207763671875 782.62841796875 424.84332275390625 817.2833251953125,0.47085994482040405,"L""ZZC",0.34107036889360387
497,341,215.6845834573989 583.2422260046878 559.8598875374773 882.1676845542538,334.0482482910156 782.830078125 432.54669189453125 819.0256958007812,0.5007944107055664,LIBZZC,0.20870316833854877
498,341,215.52592727550686 583.6228009256918 559.5385887892705 882.802484044694,334.0519714355469 782.8228149414062 432.5755920410156 819.02001953125,0.5010498762130737,LIBZZC,0.20870316833854877
499,341,213.9730927827324 583.7165302300737 558.8259728433102 883.795687688764,328.8454895019531 786.6564331054688 423.16650390625 820.7640380859375,0.478915810585022,Z,0.45813660149349644
500,341,213.28595955185668 583.5690254178708 558.7403205057835 884.3144414018263,328.812744140625 786.6524047851562 423.1537170410156 820.7705688476562,0.4792361557483673,Z,0.49105924091692543
501,341,212.61970340188404 584.3094231295264 558.7863852756503 885.4793324406688,328.0732116699219 792.29345703125 435.8876037597656 826.5365600585938,0.368568480014801,LMSZZC,0.21297242730026908
502,341,212.21649708636605 584.5177951267497 558.9247730809509 886.029116479624,328.20489501953125 792.28369140625 435.92108154296875 826.54052734375,0.3689091205596924,LMSZZC,0.1884153153218084
503,341,209.93510944983083 587.9595377441537 557.9542161226353 888.9383476513071,324.7071533203125 792.6483154296875 427.8978271484375 829.4830322265625,0.36732369661331177,"CL""SZZC",0.18358629247070238
504,341,209.01592622770747 589.3182074556257 557.8949064318747 889.9059231408655,324.7071533203125 792.6484985351562 427.89947509765625 829.4835205078125,0.3671327829360962,"CL""SZZC",0.18358629247070238
505,341,207.82915087470505 592.6968910914766 557.2483822360263 893.0089570213383,328.6119384765625 796.0090942382812 432.6900329589844 834.0736083984375,0.4455176293849945,LWISIZC,0.449614102241186
506,341,207.37823538932037 593.9662968727116 557.1818007353253 894.074749622835,328.6309509277344 795.9883422851562 432.7239074707031 834.0933227539062,0.44517359137535095,"L""SZZC",0.44809498872246184
507,341,204.20634487854159 596.0083108749653 555.5614295667141 897.1749836881953,322.28814697265625 798.2673950195312 423.4310607910156 831.0478515625,0.42152470350265503,LLWSZZC,0.6450576935023343
508,341,202.66199792739044 596.5824178252329 555.2758513740022 898.5381579429755,322.378173828125 798.263671875 423.5229797363281 831.0478515625,0.4225972592830658,LWSZZC,0.5154148361720379
509,341,201.31682844143285 597.8192294772539 555.0956477947839 900.2750313253082,323.5013122558594 799.2932739257812 427.2808532714844 833.327392578125,0.41498813033103943,LWISZZC,0.42765679115641203
510,341,200.491520177612 598.1747161454513 555.1821546207864 900.9799866887641,323.4704284667969 799.2974853515625 427.2459716796875 833.2897338867188,0.4154108166694641,LWISZZC,0.42765679115641203
511,341,199.04241972780514 600.0783427309375 555.0931813472345 903.781687132981,323.91253662109375 801.3597412109375 419.3208923339844 838.5474243164062,0.5309541821479797,LUUSZZC,0.27245665159105203
512,341,198.2186944600458 600.5547420880177 555.2636182421611 904.9055864121876,323.854248046875 801.3815307617188 419.2362976074219 838.5665893554688,0.5309120416641235,LTSZZC,0.2956509054481419
513,341,197.08253580341915 603.2669873119306 555.3444669622177 907.8459587437775,327.2864990234375 804.4065551757812 422.9808044433594 840.1776733398438,0.5289468765258789,1WWSZZC,0.31876989450045845
514,341,196.6732408668841 604.1877417203552 555.6794587656666 908.9827639625623,327.1142272949219 804.3963623046875 423.0195007324219 840.17626953125,0.5279560685157776,1WWSZZC,0.31876989450045845
515,341,195.2422658131173 605.2241470925419 555.3149668552206 910.4396993129856,324.8372802734375 806.3318481445312 419.5057373046875 840.5865478515625,0.5687568783760071,LWSZZC,0.4870452387122145
516,341,194.5621804598233 605.486515106661 555.3828261105418 910.962725462048,324.68145751953125 806.229736328125 419.5360412597656 840.5799560546875,0.5685498714447021,LWSZZC,0.3661071527179659
517,341,192.40162410973983 606.6234634590859 554.7241703511205 912.4880710400508,317.02740478515625 808.92138671875 429.263916015625 844.5568237304688,0.4387248158454895,LWSZZC,0.7925934895602549
518,341,191.35671796563432 606.8565092451106 554.7386344819834 913.0495025333282,317.1673278808594 808.920654296875 429.2536315917969 844.5321044921875,0.4380732774734497,LWSZZC,0.815941589343201
519,341,188.79088591898915 608.8476719366555 554.0732821058797 915.6556090103967,315.5303955078125 811.8953857421875 422.6842956542969 850.060791015625,0.4500815272331238,WSZZC,0.2697224722507835
520,341,187.45122627736265 609.4234519770869 554.1247835603147 916.6506236396472,315.61358642578125 811.9124755859375 422.4779357910156 849.9548950195312,0.44996610283851624,LSC,0.20169411977250604
521,341,186.55810830491956 610.2901254391838 554.1056098930021 917.5170460602571,313.5023193359375 814.901123046875 418.8371276855469 853.3145751953125,0.4201355576515198,LWSZZC,0.2952936518121123
522,341,186.1047237766806 610.5771193277391 554.2774297351311 917.8011119070351,313.5534973144531 814.9066162109375 418.8305969238281 853.3076782226562,0.4198360741138458,LWSZZC,0.2952936518121123
523,341,185.12938363523818 611.4865812144094 554.117654183169 919.9033472337521,315.3228759765625 817.9237670898438 413.5788269042969 852.0062866210938,0.5479453802108765,L4ISZZC,0.36067031277600964
524,341,184.9146860140841 611.5538462983604 554.3238080247622 920.8922200900076,315.3189392089844 817.9201049804688 413.6082763671875 852.0155639648438,0.5475813150405884,L4ISZZC,0.36067031277600964
525,341,184.42628803738646 613.0423535709472 554.3033080527042 924.0877133596744,310.4500732421875 821.1227416992188 417.525634765625 858.3401489257812,0.5172011852264404,LUEZZC,0.42465005213533785
526,341,184.03881749731892 613.1962205445757 554.3424202706374 925.5383113880318,310.435546875 821.1358032226562 417.526123046875 858.367919921875,0.5184271335601807,LWEZZC,0.4334749385673892
527,341,182.2838604910787 614.357942378199 553.921101296805 926.6662149993848,311.93780517578125 822.5661010742188 409.2507019042969 859.296630859375,0.5289751887321472,LSZZC,0.23017288686234647
